"","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_1_w2","ptc_2_w2","ptc_3_w2","ptc_4_w2","ptc_5_w2","ptc_6_w2","ptc_7_w2","ptc_8_w2","att_imp_1_w1","att_imp_2_w1","att_imp_3_w1","att_imp_4_w1","att_imp_5_w1","att_imp_1_w2","att_imp_2_w2","att_imp_3_w2","att_imp_4_w2","att_imp_5_w2","att_str_1_w1","att_str_2_w1","att_str_3_w1","att_str_4_w1","att_str_5_w1","att_str_1_w2","att_str_2_w2","att_str_3_w2","att_str_4_w2","att_str_5_w2","ft_far_w1","ft_pis_w1","ft_sld_w1","ft_lw_w1","ft_rw_w1","ft_women_w1","ft_rel_w1","ft_eu_w1","ft_econ_w1","ft_far_w2","ft_pis_w2","ft_sld_w2","ft_lw_w2","ft_rw_w2","ft_women_w2","ft_rel_w2","ft_eu_w2","ft_econ_w2","stupid_far_w1","stupid_women_w1","stupid_rel_w1","stupid_eu_w1","stupid_econ_w1","stupid_far_w2","stupid_pis_w2","stupid_sld_w2","stupid_lw_w2","stupid_rw_w2","stupid_women_w2","stupid_rel_w2","stupid_eu_w2","stupid_econ_w2","under_far_w1","under_pis_w1","under_sld_w1","under_lw_w1","under_rw_w1","under_women_w1","under_rel_w1","under_eu_w1","under_econ_w1","under_far_w2","under_pis_w2","under_sld_w2","under_lw_w2","under_rw_w2","under_women_w2","under_rel_w2","under_eu_w2","under_econ_w2","malvol_gov_1_w1","malvol_gov_2_w1","malvol_gov_3_w1","malvol_gov_4_w1","malvol_gov_5_w1","malvol_op_1_w1","malvol_op_2_w1","malvol_op_3_w1","malvol_op_4_w1","malvol_op_5_w1","malvol_gov_1_w2","malvol_gov_2_w2","malvol_gov_3_w2","malvol_gov_4_w2","malvol_gov_5_w2","malvol_op_1_w2","malvol_op_2_w2","malvol_op_3_w2","malvol_op_4_w2","malvol_op_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","party_strength","news","news_like","know_w2","know_fac_w2","ptc_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_w1","stupid_w2","malvol_1_w1","malvol_1_w2","malvol_2_w1","malvol_2_w2","malvol_3_w1","malvol_3_w2","malvol_4_w1","malvol_4_w2","malvol_5_w1","malvol_5_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"439",6298,"Male","Age: 45–54","Education: Graduate school",0,1,5,5,2,1,2,1,5,1,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,7,7,7,6,7,7,6,6,6,6,7,7,7,7,7,6,6,5,6,7,93,NA,75,64,67,75,67,77,77,93,NA,99,99,99,99,99,99,99,4,4,NA,NA,4,7,NA,6,6,6,5,7,6,7,5,NA,3,4,5,5,5,4,4,7,NA,6,5,6,7,5,5,7,3,5,4,3,3,NA,NA,NA,NA,NA,7,5,5,4,3,0,0,0,0,0,3,4,3,3,1,0,0,0,5,4,7,4,7,6,5,5,5,7,6,7,2,4,6,1,2,2,1,36320,17465,89,88,349,103,22,0,1.17045454545455,38.7077464788732,0,6.33333333333333,3,NA,1,"More News - Experiment","Anti",5,3.96590909090909,0.25,2.8,4,0,7,5.75,6.75,6.25,NA,67,78,NA,99,97,NA,5,34.1666666666667,NA,6,35,4,5.125,3,7,5,5,4,5,4,3,4,4,4,4.8,3.25,0.25,5,5.75,2.66666666666667,5.4
"440",6295,"Male","Age: 25–34","Education: Graduate school",5,6,7,6,1,9,1,9,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,5,5,3,3,4,5,5,4,4,5,5,3,3,3,3,3,74,59,59,77,NA,91,65,67,65,76,65,65,67,NA,68,67,68,70,4,NA,1,1,NA,2,2,2,2,NA,2,2,2,2,1,1,1,1,NA,4,1,1,1,2,2,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,4,5,4,4,4,0,0,0,0,0,4,5,4,3,3,3,3,2,3,1,3,1,2,4,4,4,4,5,4,4,4,1,1,3,3,7,5,6,3,4,4,3,18981,14927,89,89,321,52,7,0,0.584269662921348,38.8790947934799,0,0.222222222222222,5,1,NA,"More News - Control","Pro",0,3.60674157303371,0.0786516853932584,2,2,0,4.5,3,4.25,3.75,59,77,71.8333333333333,65,67,68.5833333333333,1,1,13.4166666666667,2,2,14.3333333333333,2.5,3,4,4,5,5,4,4,3,4,3,4,3.8,4.2,2.75,1.75,4,4.25,4.16666666666667,3
"441",6294,"Female","Age: 35–44","Education: Graduate school",10,10,10,10,1,9,1,9,1,2,1,6,1,1,0,1,0,1,0,0,0,0,0,0,0,5,7,2,3,7,5,7,3,4,7,6,6,3,2,7,4,6,3,2,7,100,NA,90,90,NA,80,100,50,50,100,NA,100,100,NA,84,100,50,50,7,6,NA,NA,3,1,NA,5,6,NA,4,7,4,3,1,NA,3,2,NA,3,2,3,4,1,NA,1,1,NA,3,1,5,4,NA,NA,NA,NA,NA,4,4,5,1,2,0,0,0,0,0,4,4,5,2,3,3,2,3,4,2,2,2,3,5,4,5,4,5,7,7,4,1,1,1,1,7,3,4,4,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88888888888889,3,1,NA,"More News - Control","Pro",5,NA,NA,2.2,2,1,4.25,3.75,4.25,4.75,90,90,85,100,100,90.3333333333333,3,2,18.8333333333333,1,1,18.25,5.75,5.75,4,4,4,4,5,5,6,5,5,4,4.8,4.4,3,2.25,4.5,5.75,4.16666666666667,2.2
"442",6292,"Male","Age: 25–34","Education: Bachelor degree",5,2,5,5,1,2,7,1,2,2,2,2,3,1,0,0,0,0,0,1,0,0,0,1,0,5,6,3,4,6,5,5,4,4,5,6,4,5,3,4,5,5,3,3,4,71,NA,NA,55,55,79,72,84,95,51,NA,NA,51,51,50,49,49,51,4,NA,2,2,NA,4,NA,NA,4,4,4,4,4,4,6,NA,NA,2,2,2,2,2,2,4,NA,NA,4,4,4,4,4,4,6,5,4,3,3,NA,NA,NA,NA,NA,4,5,3,4,4,0,0,0,0,0,1,1,1,5,3,3,3,2,4,5,5,5,4,4,4,5,4,5,2,6,2,5,2,4,3,3,4,23166,12976,91,67,400,79,5,0,1.17910447761194,38.8831196132016,0,0.222222222222222,4,1,NA,"More News - Control","Anti",0,5.97014925373134,0.0746268656716418,2.2,1,2,4.5,4,4.5,4.5,NA,55,69.5,NA,51,50.5833333333333,NA,2,25,NA,4,19.6666666666667,3,4,6,4,5,5,4,3,4,3,4,3,4.6,3.6,2,2.75,4.75,4.25,3.5,3.8
"443",5448,"Female","Age: 35–44","Education: Graduate school",0,0,5,7,5,3,5,3,6,6,6,6,6,1,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,4,48,48,NA,49,NA,49,50,51,48,100,100,NA,50,NA,50,50,100,100,4,4,NA,NA,4,2,2,NA,2,NA,2,2,2,2,4,4,NA,4,NA,4,4,4,4,3,5,NA,5,NA,5,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,4,2,5,2,1,0,0,0,0,0,3,3,3,3,5,6,6,6,4,4,4,4,7,7,4,7,2,1,1,2,5,6,6,5,5,5,5,112442,50662,91,91,833,229,22,1,2.51648351648352,38.715988237115,0.010989010989011,2.77777777777778,4,1,NA,"More News - Control","Anti",5,9.15384615384615,0.241758241758242,6,3,0,4,4,4,4.75,48,NA,48.75,100,NA,87.5,4,NA,15,5,NA,28.375,4,3,4,4,4,2,4,5,3,5,3,6,3.6,4.4,3,5.75,4,6.25,5.33333333333333,2.2
"444",6291,"Female","Age: 18–24","Education: High school",8,5,8,5,1,5,1,5,4,3,4,3,3,1,1,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80,NA,76,80,79,78,82,82,81,92,NA,88,89,4,79,76,82,80,4,NA,4,4,NA,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,7561,4187,115,44,254,5,2,0,0.113636363636364,38.9122919334187,0,0.444444444444444,6,NA,1,"More News - Experiment","Pro",3,5.77272727272727,0.0454545454545455,3.4,3,0,4,4,4,4,76,80,79.5833333333333,88,89,86.0833333333333,4,4,16.6666666666667,4,4,18.6666666666667,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,3.33333333333333,4
"445",6290,"Male","Age: 55+","Education: Vocational degree",0,0,2,2,9,3,9,1,6,2,3,5,5,1,0,1,0,0,0,0,0,0,0,0,0,7,1,5,5,7,7,1,5,7,7,7,7,5,5,6,7,7,4,5,6,64,NA,NA,NA,65,99,99,51,49,65,NA,NA,NA,66,86,74,48,49,1,1,NA,NA,1,1,NA,NA,NA,1,4,1,1,1,4,NA,NA,NA,4,1,6,4,5,4,NA,NA,NA,4,4,4,4,5,5,3,5,4,4,NA,NA,NA,NA,NA,3,4,4,4,4,0,0,0,0,0,4,2,3,0,4,3,5,3,2,6,7,7,4,6,6,6,2,1,1,1,7,4,4,3,3,4,2,13179,7040,68,64,448,246,13,0,3.84375,38.7546214788732,0,2.88888888888889,2,1,NA,"More News - Control","Anti",5,7,0.203125,4.2,2,0,6,5.75,4.5,5,NA,65,67.8333333333333,NA,66,65.0833333333333,NA,4,24,NA,4,24.4166666666667,1,1.375,5,3,3,4,5,4,3,3,3,3,3.8,3.4,2.25,3.75,5.5,5.5,3.33333333333333,2.4
"446",6289,"Male","Age: 35–44","Education: Graduate school",0,0,5,5,5,1,9,1,5,4,4,3,4,1,0,1,1,1,0,1,0,0,0,0,0,6,5,5,7,7,6,6,6,7,7,5,6,5,6,7,6,5,6,6,7,100,NA,NA,47,96,88,88,97,99,100,NA,NA,48,96,86,89,95,100,7,7,NA,NA,7,2,NA,NA,4,7,6,6,6,7,1,NA,NA,4,1,2,3,4,1,1,NA,NA,4,2,4,4,4,1,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,4,1,1,1,2,2,2,1,7,7,6,7,7,7,7,7,2,2,3,2,6,4,4,2,1,2,2,14456,7109,146,82,353,5,2,0,0.0609756097560976,38.9333562349708,0,5.88888888888889,3,NA,1,"More News - Experiment","Anti",5,4.30487804878049,0.024390243902439,4,3,2,5.5,5.75,5.75,6.25,NA,96,96.3333333333333,NA,96,96.1666666666667,NA,1,34.5,NA,2,35.0833333333333,7,6.625,7,7,7,7,7,7,6,6,6,6,6.6,6.6,1.75,1.75,6.75,7,2.5,3
"447",6287,"Female","Age: 35–44","Education: Less than high school",0,0,6,4,5,1,5,1,7,6,6,1,1,1,0,1,0,1,0,0,0,1,1,0,0,3,7,7,6,5,6,3,7,7,6,4,7,7,5,4,6,4,7,7,6,94,NA,NA,NA,58,83,64,95,76,97,NA,NA,NA,59,17,38,95,32,7,6,NA,NA,6,7,NA,NA,NA,6,7,5,6,7,5,NA,NA,NA,5,4,4,5,4,6,NA,NA,NA,6,6,7,6,6,2,6,1,2,2,NA,NA,NA,NA,NA,7,7,7,2,3,0,0,0,0,0,6,6,6,6,6,6,5,5,3,7,7,7,7,7,7,7,6,4,3,2,3,2,2,3,2,3,2,22616,9040,18,18,420,5,20,1,0.277777777777778,37.8466353677621,0.0555555555555556,4.22222222222222,4,NA,1,"More News - Experiment","Anti",5,23.3333333333333,1.11111111111111,4.2,2,3,5.75,6,5.75,5.75,NA,58,77.1666666666667,NA,59,67.1666666666667,NA,5,34.4166666666667,NA,6,36.4166666666667,6.5,6.625,2,7,6,7,1,7,5,5,5,4,3.8,6,6,5.5,6,7,2.33333333333333,3.6
"448",6283,"Male","Age: 18–24","Education: High school",3,2,5,5,9,1,9,1,5,4,3,4,4,1,1,1,0,1,0,0,1,1,0,0,0,6,7,4,5,7,7,7,5,5,7,7,7,5,4,7,7,7,4,5,7,69,NA,NA,44,44,57,77,50,50,81,NA,NA,33,60,65,81,50,50,5,6,NA,NA,4,4,NA,NA,4,4,6,4,4,4,5,NA,NA,4,4,3,4,6,6,4,NA,NA,5,4,3,5,5,5,4,4,4,4,4,NA,NA,NA,NA,NA,4,4,3,3,2,0,0,0,0,0,3,3,4,2,3,2,3,3,5,5,7,4,5,5,6,5,2,1,1,2,6,5,5,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,4,NA,1,"More News - Experiment","Anti",2,NA,NA,4,3,3,5.75,5.75,5.5,6,NA,44,57.1666666666667,NA,60,67.5,NA,4,25.9166666666667,NA,4,29.8333333333333,5,4.75,4,4,4,4,4,3,3,4,3,5,3.6,4,3,2.75,5.25,5.25,4,2.4
"449",6282,"Female","Age: 25–34","Education: Bachelor degree",10,10,10,10,1,5,1,5,6,0,7,1,2,1,0,0,0,1,1,0,0,0,0,0,1,4,5,7,5,6,7,5,6,6,4,6,6,6,7,7,6,7,7,7,6,100,NA,100,100,NA,100,100,100,100,99,NA,98,97,NA,99,99,100,99,7,7,NA,NA,7,6,NA,7,7,NA,6,6,6,6,7,NA,7,7,NA,7,7,7,7,7,NA,7,7,NA,7,7,7,7,NA,NA,NA,NA,NA,7,6,4,6,5,0,0,0,0,0,5,5,7,7,6,0,2,1,2,0,1,0,0,7,5,3,4,7,6,5,4,7,7,7,8,0,4,4,0,3,3,3,70146,20612,91,60,507,94,12,8,1.56666666666667,38.7577464788732,0.133333333333333,6.44444444444444,6,1,NA,"More News - Control","Pro",5,8.45,0.2,3.2,1,3,6.25,6.75,5.25,6,100,100,100,98,97,98.25,7,7,22.5,7,7,22.3333333333333,7,6.5,7,5,6,5,4,7,1,0,2,1,4,3.6,1.25,0.25,4.75,5.5,2.83333333333333,5.8
"450",6280,"Female","Age: 45–54","Education: Graduate school",0,0,3,2,8,1,8,1,6,4,4,4,5,1,0,0,0,0,0,0,0,0,0,1,0,5,4,6,6,7,6,5,7,7,7,5,3,5,3,5,6,5,6,5,7,99,NA,NA,NA,52,72,52,79,72,99,NA,NA,NA,51,48,44,47,58,7,6,NA,NA,6,6,NA,NA,NA,4,4,4,4,4,1,NA,NA,NA,3,4,3,2,3,1,NA,NA,NA,4,4,4,4,4,7,7,1,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,2,4,2,2,5,5,5,6,5,5,6,7,5,4,6,7,2,2,1,1,7,3,4,3,2,2,2,3974,3116,120,64,122,114,1,1,1.78125,38.9421214788732,0.015625,3.55555555555556,4,NA,1,"More News - Experiment","Anti",5,1.90625,0.015625,4.6,1,1,4,5.5,5.25,6.25,NA,52,73.25,NA,51,66.4166666666667,NA,3,35,NA,4,35.6666666666667,6.5,5.5,7,7,7,7,1,7,6,6,6,6,5.4,6.6,2.5,5.25,5.75,5.5,2.66666666666667,2.6
"451",6278,"Female","Age: 35–44","Education: Graduate school",0,5,5,5,5,1,7,1,4,3,3,3,3,1,0,1,1,1,0,0,0,1,0,0,0,5,7,7,7,7,5,7,6,4,5,5,7,7,5,3,5,7,6,4,5,99,NA,NA,15,94,99,100,100,94,99,NA,NA,8,95,100,100,100,51,2,3,NA,NA,2,1,NA,NA,2,5,5,5,7,4,1,NA,NA,6,1,2,1,1,1,1,NA,NA,5,3,1,1,1,4,7,6,6,1,1,1,1,1,7,7,6,5,6,2,1,2,1,2,6,6,0,0,0,0,2,1,2,1,5,4,5,6,6,5,6,7,1,1,1,1,3,4,4,3,3,4,2,1004,861,67,59,278,9,23,1,0.152542372881356,38.5679159703986,0.0169491525423729,2,4,NA,1,"More News - Experiment","Anti",5,4.71186440677966,0.389830508474576,3.2,3,2,6,5.5,6.5,5.5,NA,94,97.0833333333333,NA,95,93.9166666666667,NA,1,33.75,NA,3,34.5833333333333,2.25,3.625,7,6,6,5,6,6,6,5,6,6,6.2,5.6,0,1.5,5,6,3.33333333333333,1.4
"452",6277,"Female","Age: 55+","Education: Vocational degree",3,3,7,6,2,5,2,1,6,6,4,6,5,1,0,1,0,1,0,1,0,0,0,0,0,5,4,6,6,6,4,5,6,5,5,5,4,6,6,6,4,5,6,5,6,86,NA,47,49,NA,54,57,54,53,94,NA,49,51,NA,44,53,63,53,4,4,NA,NA,4,6,NA,5,4,NA,4,4,5,3,2,NA,4,4,NA,4,4,4,3,1,NA,3,4,NA,4,3,5,4,4,3,4,3,2,NA,NA,NA,NA,NA,3,6,4,2,4,0,0,0,0,0,2,2,2,3,2,2,1,2,6,6,6,7,5,6,6,6,3,1,3,2,7,4,3,3,2,2,2,1,1,1,1,1,0,0,0,0,38.9577464788732,0,4.22222222222222,5,NA,1,"More News - Experiment","Anti",2,1,0,5.4,2,2,5.25,5,5.25,5,NA,NA,70.25,NA,NA,73.625,NA,NA,44.875,NA,NA,49,4,4,4,3,3,6,4,4,4,5,5,3,4,4.2,2.25,1.75,6.25,5.75,2.66666666666667,3.2
"453",6274,"Female","Age: 25–34","Education: High school",0,0,0,0,9,1,5,1,3,4,3,6,6,1,0,0,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,100,NA,NA,NA,100,97,99,98,98,99,NA,NA,NA,99,98,98,98,99,3,3,NA,NA,3,7,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,7,7,7,6,6,NA,NA,NA,NA,NA,7,7,7,1,7,0,0,0,0,0,6,6,6,6,0,0,0,0,5,6,6,6,7,7,7,7,5,6,5,5,3,5,7,5,5,5,5,1178,716,25,24,78,1,1,0,0.0416666666666667,38.9160798122065,0,5.88888888888889,1,1,NA,"More News - Control","Anti",5,3.25,0.0416666666666667,4.4,2,8,7,6,7,7,NA,100,99.3333333333333,NA,99,98.75,NA,1,34,NA,1,33.6666666666667,3,2,7,7,7,7,7,7,1,6,1,0,4.6,5.4,6,0,5.75,7,5.33333333333333,4.8
"454",6273,"Male","Age: 55+","Education: Graduate school",6,7,5,5,1,9,1,5,1,0,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,4,5,4,5,5,5,5,4,5,5,4,4,5,4,4,4,5,5,4,4,87,NA,68,68,54,74,54,76,62,99,NA,99,99,99,99,99,99,99,3,4,NA,NA,3,4,NA,3,3,5,4,5,4,4,2,NA,3,2,4,4,3,4,4,3,NA,3,4,5,4,5,4,5,NA,NA,NA,NA,NA,5,5,3,3,3,0,0,0,0,0,5,4,5,3,4,1,2,1,3,3,3,3,3,5,5,5,5,6,5,5,4,2,1,1,2,5,3,4,2,2,3,3,31973,18036,91,83,734,342,148,272,4.12048192771084,37.1746139487527,3.27710843373494,3.33333333333333,4,1,NA,"More News - Control","Pro",1,8.8433734939759,1.78313253012048,1.6,3,0,4.25,4.5,4.5,4.75,68,68,70.6666666666667,99,99,99,3,2,16.9166666666667,3,4,19.8333333333333,3.25,3.625,5,5,5,4,3,5,4,4,4,3,4.2,4.2,1.75,3,5,5,2.83333333333333,2.2
"455",6269,"Female","Age: 35–44","Education: Some college",10,10,10,10,1,9,1,5,7,6,6,6,6,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,6,7,1,6,1,4,7,4,7,7,4,7,1,4,1,5,7,88,NA,11,44,NA,53,89,67,28,87,NA,32,52,NA,47,77,79,34,7,7,NA,NA,4,1,NA,1,1,NA,1,6,7,1,4,NA,7,7,NA,7,7,7,7,7,NA,7,4,NA,7,2,7,7,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,7,7,7,1,1,1,0,6,1,4,6,6,1,7,7,7,7,6,7,7,1,1,1,1,1,2,1,1,0,1,1,0,1738,1328,92,19,81,85,1,4,4.47368421052632,38.9051148999258,0.210526315789474,2.77777777777778,6,1,NA,"More News - Control","Pro",5,4.26315789473684,0.0526315789473684,6.2,3,0,5.5,2.75,3.75,3,11,44,50.9166666666667,32,52,56.9166666666667,7,7,20.5,7,4,18.9166666666667,6.25,5.375,7,7,7,7,7,7,6,6,6,6,6.6,6.6,2,4.25,7,5.25,0.666666666666667,1.2
"456",6268,"Male","Age: 55+","Education: Vocational degree",10,10,10,10,1,5,1,5,1,3,7,0,3,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,2,2,7,7,7,4,7,7,7,7,4,3,7,99,NA,99,94,NA,90,99,86,55,100,NA,100,100,NA,0,50,68,87,7,4,NA,NA,4,7,NA,1,1,NA,7,7,4,4,1,NA,1,1,NA,1,4,1,4,1,NA,1,1,NA,7,7,1,1,NA,NA,NA,NA,NA,7,7,5,4,4,0,0,0,0,0,7,4,7,1,4,6,6,6,6,0,0,0,6,4,7,7,7,4,7,7,6,1,1,1,2,7,4,4,1,0,1,0,2217,1124,36,22,115,14,2,0,0.636363636363636,38.8668373879641,0,1.77777777777778,6,1,NA,"More News - Control","Pro",5,5.22727272727273,0.0909090909090909,2.8,2,0,6.25,5.25,7,4.5,99,94,91.8333333333333,100,100,83.75,1,1,17.8333333333333,1,1,18.5,5.5,6.25,7,7,7,4,5,7,3,6,3,3,5,5.4,6,1.5,6.25,6,1.66666666666667,2.4
"457",6266,"Female","Age: 45–54","Education: Graduate school",7,6,8,8,1,5,1,5,5,4,4,5,5,1,1,1,0,0,0,0,0,0,0,0,0,5,5,6,6,7,4,5,5,4,5,5,4,5,5,6,4,5,5,5,6,72,NA,67,59,NA,67,54,38,56,36,NA,23,19,NA,36,29,27,21,4,NA,2,3,NA,5,NA,6,6,NA,5,5,4,5,4,NA,4,3,NA,5,5,4,4,6,NA,5,5,NA,4,4,6,5,NA,NA,NA,NA,NA,3,3,3,4,4,0,0,0,0,0,4,4,4,5,3,2,3,2,1,2,2,1,2,5,4,5,4,5,4,5,5,1,2,1,1,6,2,3,3,3,3,4,7134,3644,15,15,312,117,1,0,7.8,38.8910798122065,0,4.66666666666667,5,NA,1,"More News - Experiment","Pro",2,20.8,0.0666666666666667,4.6,3,0,4.75,4.75,5.5,4.5,67,59,60.75,23,19,25.5833333333333,4,3,15.1666666666667,5,5,10.0833333333333,3.25,4.375,3,4,3,4,3,4,3,2,3,4,3,3.6,2,1.75,4.5,4.75,3,2.2
"458",7164,"Male","Age: 35–44","Education: Some college",3,3,4,4,7,1,5,1,4,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,55,NA,NA,NA,49,49,51,53,54,38,NA,NA,NA,40,51,43,38,39,3,3,NA,NA,3,4,NA,NA,NA,4,4,4,4,4,1,NA,NA,NA,1,1,1,1,1,4,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,0,0,0,0,0,3,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,5,5,5,5,3,4,4,3,3,3,3,10280,6340,143,90,333,0,0,0,0,38.9577464788732,0,3,4,NA,1,"More News - Experiment","Anti",2,3.7,0,3.4,2,0,4.25,4,4,4,NA,49,51.9166666666667,NA,40,40.25,NA,1,19,NA,4,15.3333333333333,3,3.5,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,2,4,4,3.33333333333333,4.6
"459",6265,"Female","Age: 55+","Education: Graduate school",0,0,3,3,5,3,5,1,7,6,6,6,6,1,0,1,1,1,0,1,0,1,0,0,0,7,7,7,7,7,7,4,7,7,7,6,7,7,6,7,7,7,7,6,7,89,NA,NA,NA,85,82,96,88,73,89,NA,NA,NA,91,82,82,83,74,6,5,NA,NA,5,2,NA,NA,NA,5,4,4,5,5,4,NA,NA,NA,3,6,5,2,4,2,NA,NA,NA,2,2,2,2,2,4,4,5,4,5,NA,NA,NA,NA,NA,4,3,7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5,6,6,5,5,6,6,2,2,1,1,4,2,2,5,2,3,1,618,356,5,5,40,3,0,0,0.6,38.9577464788732,0,2.55555555555556,4,NA,1,"More News - Experiment","Anti",5,8,0,6.2,3,3,6.5,6.75,7,6.25,NA,85,86.25,NA,91,86.75,NA,3,32.0833333333333,NA,2,31,5.5,5.25,4,4,4,3,5,7,3,3,2,6,3.6,4.6,0.25,0.25,5.5,5.5,2.5,2
"460",6264,"Female","Age: 45–54","Education: Vocational degree",5,5,2,1,7,8,7,3,4,3,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,5,4,4,5,5,4,4,4,4,6,4,3,4,4,5,4,4,4,4,4,51,73,NA,NA,49,48,49,49,50,49,89,NA,NA,48,52,53,53,52,4,4,NA,NA,4,3,4,NA,NA,4,4,4,4,5,4,4,NA,NA,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,6,6,4,4,4,4,4,4,5,1,2,5,5,4,3,2,3,3,3,8036,3432,116,40,196,49,1,3,1.225,38.9327464788732,0.075,0.888888888888889,5,NA,1,"More News - Experiment","Anti",0,4.9,0.025,3.4,3,0,3.75,4,4.5,4,73,49,53.3333333333333,89,48,56.5,4,4,11.8333333333333,4,4,11.4166666666667,4,4.125,4,4,4,4,4,4,3,3,4,3,3.8,3.6,3,3.25,5,4,3,3.6
"461",5404,"Female","Age: 55+","Education: Bachelor degree",1,0,2,2,5,1,5,1,7,6,6,6,6,1,0,1,1,1,0,1,1,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,NA,NA,NA,84,82,85,91,99,99,NA,NA,NA,85,99,98,98,84,4,4,NA,NA,4,5,NA,NA,NA,2,1,2,4,2,1,NA,NA,NA,1,1,2,1,2,1,NA,NA,NA,2,1,4,1,2,6,1,6,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,6,6,6,7,7,7,7,7,2,1,1,2,7,6,5,2,2,2,2,5446,2755,76,30,156,417,189,4,13.9,32.6577464788732,0.133333333333333,6.22222222222222,4,1,NA,"More News - Control","Anti",4,5.2,6.3,6.2,3,4,7,7,7,7,NA,84,91.0833333333333,NA,85,92.9166666666667,NA,1,34.1666666666667,NA,2,34.3333333333333,4,3.125,6,7,1,7,6,7,6,6,6,6,5,6.6,1,0,6.25,7,3.16666666666667,2.6
