"","id","wave","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","news","news_like","att_imp_1","att_imp_2","att_imp_3","att_imp_4","att_imp_5","att_str_1","att_str_2","att_str_3","att_str_4","att_str_5","ft_far","ft_pis","ft_sld","ft_lw","ft_rw","ft_women","ft_rel","ft_eu","ft_econ","stupid_far","stupid_women","stupid_rel","stupid_eu","stupid_econ","under_far","under_pis","under_sld","under_lw","under_rw","under_women","under_rel","under_eu","under_econ","malvol_gov_1","malvol_gov_2","malvol_gov_3","malvol_gov_4","malvol_gov_5","malvol_op_1","malvol_op_2","malvol_op_3","malvol_op_4","malvol_op_5","comp_1","comp_2","comp_3","comp_4","perpol_1","perpol_2","perpol_3","perpol_4","att_str","att_imp","ft_party_op","ft_ideo_op","ft","under_party_op","under_ideo_op","under","stupid","malvol_1","malvol_2","malvol_3","malvol_4","malvol_5","malvol","comp","perpol","know","know_1","know_2","know_3","know_4","know_5","know_fac","know_fac_1","know_fac_2","know_fac_3","know_fac_4","ptc","ptc_1","ptc_2","ptc_3","ptc_4","ptc_5","ptc_6","ptc_7","ptc_8","stupid_lw","stupid_pis","stupid_rw","stupid_sld","well_act","well_act_1","well_act_2","well_act_3","well_act_4","well_act_5","well_feel","well_feel_1","well_feel_2","well_feel_3","well_feel_4","well_feel_5","well_feel_6","know_r","know_fac_r","ptc_r","att_str_r","att_imp_r","ft_r","under_r","stupid_r","malvol_r","comp_r","perpol_r","well_act_r","well_feel_r","news_r","news_like_r"
"870","435",2,6304,"Male","Age: 25–34","Education: Bachelor degree",5,0,5,4,4,1,9,1,408,87,88,11,25,0,0,0,0,38.9577464788732,0,4,4,1,NA,"More News - Control","Anti",2.27272727272727,0,7,7,7,7,7,7,7,6,6,6,100,NA,NA,NA,100,100,100,100,100,1,6,6,6,6,2,NA,NA,NA,2,1,1,4,4,7,7,7,1,1,0,0,0,0,0,3,0,0,0,7,7,7,7,6.5,7,NA,100,100,NA,2,34.8333333333333,5,7,7,7,6,6,6.6,0.75,7,3.2,4,3,3,3,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,6,NA,5.4,7,5,6,7,2,3.66666666666667,5,5,3,3,3,3,46.6666666666667,100,0,91.6666666666667,100,100,64.5569620253165,66.6666666666667,100,12.5,100,65.7142857142857,55.5555555555556,20.9123525801828,0
"871","436",1,5447,"Male","Age: 35–44","Education: High school",1,4,4,2,9,4,9,8,20619,12397,91,81,262,199,7,0,2.45679012345679,38.8713267257868,0,6.33333333333333,3,NA,1,"More News - Experiment","Anti",3.23456790123457,0.0864197530864197,7,1,6,6,5,7,1,6,6,5,27,94,NA,NA,69,99,9,32,56,2,NA,2,1,NA,5,5,NA,NA,4,6,4,5,3,5,4,3,3,4,NA,NA,NA,NA,NA,5,4,4,4,4,3,4,3,5,5,94,69,59.5,5,4,8.16666666666667,1.75,5,4,3,4,3,3.8,4.25,3.5,2.2,2,1,2,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3.2,2,3,2,2,7,3.83333333333333,6,3,3,4,3,4,30,75,0,66.6666666666667,66.6666666666667,59.5,13.9240506329114,12.5,53.3333333333333,70.8333333333333,41.6666666666667,34.2857142857143,58.3333333333333,27.4755130884043,2.24760433853262
"872","436",2,5447,"Male","Age: 35–44","Education: High school",1,4,4,2,9,4,9,8,20619,12397,91,81,262,199,7,0,2.45679012345679,38.8713267257868,0,6.33333333333333,3,NA,1,"More News - Experiment","Anti",3.23456790123457,0.0864197530864197,6,1,5,5,7,5,2,5,4,6,16,92,NA,NA,87,86,84,90,94,3,2,3,4,2,3,4,NA,NA,1,2,3,4,2,4,7,7,3,4,0,0,0,0,0,3,3,2,5,6,7,6,6,4,4.25,92,87,76.5,4,1,4.58333333333333,2.375,4,7,7,4,3,5,3.25,6.25,2.2,2,1,2,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3.2,2,3,2,2,7,3.83333333333333,6,3,3,4,3,4,30,75,0,50,54.1666666666667,76.5,7.12025316455696,22.9166666666667,73.3333333333333,54.1666666666667,87.5,34.2857142857143,58.3333333333333,27.4755130884043,2.24760433853262
"873","437",1,6301,"Male","Age: 18–24","Education: High school",0,1,2,2,9,1,8,1,1168,690,90,84,74,0,2,0,0,38.9339369550637,0,1.77777777777778,3,1,NA,"More News - Control","Anti",0.880952380952381,0.0238095238095238,6,5,4,5,7,6,6,5,3,7,84,NA,NA,NA,72,80,92,54,58,5,5,NA,NA,5,2,NA,NA,NA,1,1,4,5,5,6,4,7,2,2,NA,NA,NA,NA,NA,4,2,2,2,7,6,7,6,5,5,NA,72,75.6666666666667,NA,1,29.5833333333333,5,6,4,7,5,5,5.4,2.5,6.5,5.2,5,4,5,6,6,2,1,0,1,0,2,1,0,0,0,1,0,0,0,NA,NA,4,NA,1.6,2,1,2,2,1,3.16666666666667,4,5,3,3,2,2,80,50,25,66.6666666666667,66.6666666666667,75.6666666666667,54.5886075949367,66.6666666666667,80,41.6666666666667,91.6666666666667,11.4285714285714,47.2222222222222,6.80457510761189,0.638059370851034
"874","437",2,6301,"Male","Age: 18–24","Education: High school",0,1,2,2,9,1,8,1,1168,690,90,84,74,0,2,0,0,38.9339369550637,0,1.77777777777778,3,1,NA,"More News - Control","Anti",0.880952380952381,0.0238095238095238,7,6,6,6,7,6,7,5,4,7,94,NA,NA,NA,81,80,62,52,51,3,4,3,3,2,1,NA,NA,NA,2,2,2,4,5,6,4,7,2,5,0,0,0,0,0,2,1,0,1,7,6,7,7,5.5,6.25,NA,81,78.75,NA,2,33.0833333333333,4,6,4,7,5,2,4.8,1,6.75,5.2,5,4,5,6,6,2,1,0,1,0,2,1,0,0,0,1,0,0,0,NA,NA,4,NA,1.6,2,1,2,2,1,3.16666666666667,4,5,3,3,2,2,80,50,25,75,87.5,78.75,61.2341772151899,50,70,16.6666666666667,95.8333333333333,11.4285714285714,47.2222222222222,6.80457510761189,0.638059370851034
"875","438",1,6299,"Male","Age: 18–24","Education: Some college",5,5,5,4,1,6,4,3,14129,8070,62,49,308,486,37,5,9.91836734693878,38.2026444380569,0.102040816326531,4.11111111111111,4,NA,1,"More News - Experiment","Anti",6.28571428571429,0.755102040816326,5,5,5,5,5,5,5,5,5,5,38,NA,60,NA,77,76,73,70,67,4,5,NA,NA,5,3,NA,3,NA,4,2,4,3,7,3,4,4,5,4,3,3,3,4,3,2,2,2,2,3,3,5,3,5,5,NA,77,62.1666666666667,NA,4,15.3333333333333,4.5,3,4,4,2,3,3.2,2,3.5,3.2,4,3,4,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,4,4,4.4,4,5,5,5,3,3.33333333333333,5,3,2,2,4,4,46.6666666666667,50,12.5,66.6666666666667,66.6666666666667,62.1666666666667,27.5316455696203,58.3333333333333,43.3333333333333,33.3333333333333,41.6666666666667,51.4285714285714,50,41.297713260278,15.2536351554673
"876","438",2,6299,"Male","Age: 18–24","Education: Some college",5,5,5,4,1,6,4,3,14129,8070,62,49,308,486,37,5,9.91836734693878,38.2026444380569,0.102040816326531,4.11111111111111,4,NA,1,"More News - Experiment","Anti",6.28571428571429,0.755102040816326,5,5,5,5,5,4,4,4,4,4,40,NA,47,NA,51,53,42,44,40,4,4,4,4,4,4,NA,4,NA,4,4,4,4,4,5,4,5,5,5,4,6,4,5,4,2,2,2,2,5,5,4,4,4,5,NA,51,45.25,NA,4,16,4,5,4,5,2,2,3.6,2,4.5,3.2,4,3,4,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,4,4,4.4,4,5,5,5,3,3.33333333333333,5,3,2,2,4,4,46.6666666666667,50,12.5,50,66.6666666666667,45.25,28.7974683544304,50,50,33.3333333333333,58.3333333333333,51.4285714285714,50,41.297713260278,15.2536351554673
"877","439",1,6298,"Male","Age: 45–54","Education: Graduate school",0,1,5,5,2,1,2,1,36320,17465,89,88,349,103,22,0,1.17045454545455,38.7077464788732,0,6.33333333333333,3,NA,1,"More News - Experiment","Anti",3.96590909090909,0.25,7,7,7,6,7,7,7,7,7,7,93,NA,75,64,67,75,67,77,77,4,4,NA,NA,4,5,NA,3,4,5,5,5,4,4,3,5,4,3,3,NA,NA,NA,NA,NA,3,4,3,3,5,4,7,4,7,6.75,NA,67,78,NA,5,34.1666666666667,4,3,5,4,4,4,4,3.25,5,2.8,5,1,4,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,6,NA,6,6,5.4,5,7,6,7,2,2.66666666666667,4,6,1,2,2,1,40,100,0,100,95.8333333333333,78,63.2911392405063,50,56.6666666666667,54.1666666666667,66.6666666666667,65.7142857142857,38.8888888888889,31.5336522072785,6.05082125885396
"878","439",2,6298,"Male","Age: 45–54","Education: Graduate school",0,1,5,5,2,1,2,1,36320,17465,89,88,349,103,22,0,1.17045454545455,38.7077464788732,0,6.33333333333333,3,NA,1,"More News - Experiment","Anti",3.96590909090909,0.25,7,6,6,6,6,6,6,5,6,7,93,NA,99,99,99,99,99,99,99,7,5,7,6,7,7,NA,6,5,6,7,5,5,7,7,5,5,4,3,0,0,0,0,0,1,0,0,0,7,6,5,5,5.75,6.25,NA,99,97,NA,6,35,5.125,7,5,5,3,4,4.8,0.25,5.75,2.8,5,1,4,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,6,NA,6,6,5.4,5,7,6,7,2,2.66666666666667,4,6,1,2,2,1,40,100,0,79.1666666666667,87.5,97,64.873417721519,68.75,70,4.16666666666667,79.1666666666667,65.7142857142857,38.8888888888889,31.5336522072785,6.05082125885396
"879","440",1,6295,"Male","Age: 25–34","Education: Graduate school",5,6,7,6,1,9,1,9,18981,14927,89,89,321,52,7,0,0.584269662921348,38.8790947934799,0,0.222222222222222,5,1,NA,"More News - Control","Pro",3.60674157303371,0.0786516853932584,5,4,4,4,5,5,4,4,5,5,74,59,59,77,NA,91,65,67,65,4,NA,1,1,NA,1,1,1,1,NA,4,1,1,1,NA,NA,NA,NA,NA,4,5,4,4,4,3,3,2,3,4,4,4,4,4.5,4.25,59,77,71.8333333333333,1,1,13.4166666666667,2.5,4,5,4,3,3,3.8,2.75,4,2,3,1,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,2,3,1,1,3,3,7,4.16666666666667,5,6,3,4,4,3,26.6666666666667,50,0,58.3333333333333,54.1666666666667,71.8333333333333,23.8924050632911,25,53.3333333333333,45.8333333333333,50,31.4285714285714,63.8888888888889,29.6212960401263,2.05302236074854
"880","440",2,6295,"Male","Age: 25–34","Education: Graduate school",5,6,7,6,1,9,1,9,18981,14927,89,89,321,52,7,0,0.584269662921348,38.8790947934799,0,0.222222222222222,5,1,NA,"More News - Control","Pro",3.60674157303371,0.0786516853932584,5,3,3,4,5,3,3,3,3,3,76,65,65,67,NA,68,67,68,70,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,0,0,0,0,0,4,5,4,3,3,1,3,1,2,5,4,4,4,3,3.75,65,67,68.5833333333333,2,2,14.3333333333333,3,4,5,4,4,4,4.2,1.75,4.25,2,3,1,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,2,3,1,1,3,3,7,4.16666666666667,5,6,3,4,4,3,26.6666666666667,50,0,33.3333333333333,45.8333333333333,68.5833333333333,25.6329113924051,33.3333333333333,60,29.1666666666667,54.1666666666667,31.4285714285714,63.8888888888889,29.6212960401263,2.05302236074854
"881","441",1,6294,"Female","Age: 35–44","Education: Graduate school",10,10,10,10,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88888888888889,3,1,NA,"More News - Control","Pro",NA,NA,5,7,2,3,7,6,6,3,2,7,100,NA,90,90,NA,80,100,50,50,7,6,NA,NA,3,1,NA,3,2,NA,3,2,3,4,NA,NA,NA,NA,NA,4,4,5,1,2,3,2,3,4,5,4,5,4,4.25,4.25,90,90,85,3,2,18.8333333333333,5.75,4,4,5,6,5,4.8,3,4.5,2.2,1,2,1,6,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,6,NA,NA,5,2.2,1,1,1,1,7,4.16666666666667,3,4,4,5,6,3,30,50,12.5,54.1666666666667,54.1666666666667,85,34.1772151898734,79.1666666666667,70,50,58.3333333333333,20,63.8888888888889,NA,NA
"882","441",2,6294,"Female","Age: 35–44","Education: Graduate school",10,10,10,10,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88888888888889,3,1,NA,"More News - Control","Pro",NA,NA,5,7,3,4,7,4,6,3,2,7,100,NA,100,100,NA,84,100,50,50,1,4,7,4,3,1,NA,1,1,NA,3,1,5,4,0,0,0,0,0,4,4,5,2,3,2,2,2,3,5,7,7,4,3.75,4.75,100,100,90.3333333333333,1,1,18.25,5.75,4,4,5,5,4,4.4,2.25,5.75,2.2,1,2,1,6,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,6,NA,NA,5,2.2,1,1,1,1,7,4.16666666666667,3,4,4,5,6,3,30,50,12.5,45.8333333333333,62.5,90.3333333333333,33.0696202531646,79.1666666666667,63.3333333333333,37.5,79.1666666666667,20,63.8888888888889,NA,NA
"883","442",1,6292,"Male","Age: 25–34","Education: Bachelor degree",5,2,5,5,1,2,7,1,23166,12976,91,67,400,79,5,0,1.17910447761194,38.8831196132016,0,0.222222222222222,4,1,NA,"More News - Control","Anti",5.97014925373134,0.0746268656716418,5,6,3,4,6,6,4,5,3,4,71,NA,NA,55,55,79,72,84,95,4,NA,2,2,NA,6,NA,NA,2,2,2,2,2,2,6,5,4,3,3,NA,NA,NA,NA,NA,1,1,1,5,4,5,5,5,4.5,4.5,NA,55,69.5,NA,2,25,3,6,5,4,4,4,4.6,2,4.75,2.2,2,2,2,2,3,1,1,0,0,0,2,0,0,1,0,0,0,1,0,4,NA,4,NA,3.8,4,5,2,6,2,3.5,5,2,4,3,3,4,30,25,25,58.3333333333333,58.3333333333333,69.5,45.8860759493671,33.3333333333333,66.6666666666667,33.3333333333333,62.5,42.8571428571429,52.7777777777778,40.1698243908923,1.9516530011319
"884","442",2,6292,"Male","Age: 25–34","Education: Bachelor degree",5,2,5,5,1,2,7,1,23166,12976,91,67,400,79,5,0,1.17910447761194,38.8831196132016,0,0.222222222222222,4,1,NA,"More News - Control","Anti",5.97014925373134,0.0746268656716418,5,5,4,4,5,5,5,3,3,4,51,NA,NA,51,51,50,49,49,51,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,5,3,4,4,0,0,0,0,0,3,3,3,2,4,4,4,5,4,4.5,NA,51,50.5833333333333,NA,4,19.6666666666667,4,4,5,3,3,3,3.6,2.75,4.25,2.2,2,2,2,2,3,1,1,0,0,0,2,0,0,1,0,0,0,1,0,4,NA,4,NA,3.8,4,5,2,6,2,3.5,5,2,4,3,3,4,30,25,25,50,58.3333333333333,50.5833333333333,35.7594936708861,50,50,45.8333333333333,54.1666666666667,42.8571428571429,52.7777777777778,40.1698243908923,1.9516530011319
"885","443",1,5448,"Female","Age: 35–44","Education: Graduate school",0,0,5,7,5,3,5,3,112442,50662,91,91,833,229,22,1,2.51648351648352,38.715988237115,0.010989010989011,2.77777777777778,4,1,NA,"More News - Control","Anti",9.15384615384615,0.241758241758242,4,4,4,4,4,4,4,4,4,4,48,48,NA,49,NA,49,50,51,48,4,4,NA,NA,4,4,4,NA,4,NA,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,4,4,4,48,NA,48.75,4,NA,15,4,4,4,4,3,3,3.6,3,4,6,6,6,6,6,6,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,NA,NA,2.2,2,1,1,2,5,5.33333333333333,6,6,5,5,5,5,93.3333333333333,75,0,50,50,48.75,26.8987341772152,50,50,50,50,20,83.3333333333333,49.7529504328761,5.87144063478391
"886","443",2,5448,"Female","Age: 35–44","Education: Graduate school",0,0,5,7,5,3,5,3,112442,50662,91,91,833,229,22,1,2.51648351648352,38.715988237115,0.010989010989011,2.77777777777778,4,1,NA,"More News - Control","Anti",9.15384615384615,0.241758241758242,4,4,4,7,7,4,4,4,4,4,100,100,NA,50,NA,50,50,100,100,2,2,2,2,2,3,5,NA,5,NA,5,4,4,4,4,2,5,2,1,0,0,0,0,0,5,6,6,6,7,7,4,7,4,4.75,100,NA,87.5,5,NA,28.375,3,4,2,5,5,6,4.4,5.75,6.25,6,6,6,6,6,6,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,NA,NA,2.2,2,1,1,2,5,5.33333333333333,6,6,5,5,5,5,93.3333333333333,75,0,50,62.5,87.5,52.2943037974684,33.3333333333333,63.3333333333333,95.8333333333333,87.5,20,83.3333333333333,49.7529504328761,5.87144063478391
"887","444",1,6291,"Female","Age: 18–24","Education: High school",8,5,8,5,1,5,1,5,7561,4187,115,44,254,5,2,0,0.113636363636364,38.9122919334187,0,0.444444444444444,6,NA,1,"More News - Experiment","Pro",5.77272727272727,0.0454545454545455,4,4,4,4,4,4,4,4,4,4,80,NA,76,80,79,78,82,82,81,4,NA,4,4,NA,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,76,80,79.5833333333333,4,4,16.6666666666667,4,4,4,4,3,3,3.6,3,4,3.4,4,3,4,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,4,4,4,4,4,4,4,4,3.33333333333333,4,4,3,3,3,3,50,75,0,50,50,79.5833333333333,30.0632911392405,50,50,50,50,45.7142857142857,50,39.437931115879,1.20536609000361
"888","444",2,6291,"Female","Age: 18–24","Education: High school",8,5,8,5,1,5,1,5,7561,4187,115,44,254,5,2,0,0.113636363636364,38.9122919334187,0,0.444444444444444,6,NA,1,"More News - Experiment","Pro",5.77272727272727,0.0454545454545455,4,4,4,4,4,4,4,4,4,4,92,NA,88,89,4,79,76,82,80,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,88,89,86.0833333333333,4,4,18.6666666666667,4,4,4,4,3,3,3.6,3,4,3.4,4,3,4,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,4,NA,4,4,4,4,4,4,4,4,3.33333333333333,4,4,3,3,3,3,50,75,0,50,50,86.0833333333333,33.8607594936709,50,50,50,50,45.7142857142857,50,39.437931115879,1.20536609000361
"889","445",1,6290,"Male","Age: 55+","Education: Vocational degree",0,0,2,2,9,3,9,1,13179,7040,68,64,448,246,13,0,3.84375,38.7546214788732,0,2.88888888888889,2,1,NA,"More News - Control","Anti",7,0.203125,7,1,5,5,7,7,7,5,5,6,64,NA,NA,NA,65,99,99,51,49,1,1,NA,NA,1,4,NA,NA,NA,4,1,6,4,5,5,3,5,4,4,NA,NA,NA,NA,NA,4,2,3,0,2,6,7,7,6,4.5,NA,65,67.8333333333333,NA,4,24,1,5,3,5,3,3,3.8,2.25,5.5,4.2,6,2,3,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,2.4,2,1,1,1,7,3.33333333333333,4,4,3,3,4,2,63.3333333333333,50,0,83.3333333333333,58.3333333333333,67.8333333333333,43.9873417721519,0,53.3333333333333,37.5,75,22.8571428571429,50,43.6800472822301,5.01440445133447
"890","445",2,6290,"Male","Age: 55+","Education: Vocational degree",0,0,2,2,9,3,9,1,13179,7040,68,64,448,246,13,0,3.84375,38.7546214788732,0,2.88888888888889,2,1,NA,"More News - Control","Anti",7,0.203125,7,1,5,7,7,7,7,4,5,6,65,NA,NA,NA,66,86,74,48,49,1,4,1,1,1,4,NA,NA,NA,4,4,4,4,5,3,4,4,4,4,0,0,0,0,0,4,3,5,3,4,6,6,6,5.75,5,NA,66,65.0833333333333,NA,4,24.4166666666667,1.375,3,4,4,3,3,3.4,3.75,5.5,4.2,6,2,3,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,2.4,2,1,1,1,7,3.33333333333333,4,4,3,3,4,2,63.3333333333333,50,0,79.1666666666667,66.6666666666667,65.0833333333333,44.7784810126582,6.25,46.6666666666667,62.5,75,22.8571428571429,50,43.6800472822301,5.01440445133447
"891","446",1,6289,"Male","Age: 35–44","Education: Graduate school",0,0,5,5,5,1,9,1,14456,7109,146,82,353,5,2,0,0.0609756097560976,38.9333562349708,0,5.88888888888889,3,NA,1,"More News - Experiment","Anti",4.30487804878049,0.024390243902439,6,5,5,7,7,5,6,5,6,7,100,NA,NA,47,96,88,88,97,99,7,7,NA,NA,7,1,NA,NA,4,1,2,3,4,1,7,7,7,1,1,NA,NA,NA,NA,NA,4,1,1,1,7,7,6,7,5.5,5.75,NA,96,96.3333333333333,NA,1,34.5,7,7,7,7,6,6,6.6,1.75,6.75,4,5,4,4,3,4,3,1,0,1,1,2,1,0,1,0,0,0,0,0,4,NA,7,NA,3,2,2,3,2,6,2.5,4,4,2,1,2,2,60,75,25,75,79.1666666666667,96.3333333333333,63.9240506329114,100,100,29.1666666666667,95.8333333333333,31.4285714285714,36.1111111111111,33.2156056584242,0.653435765999768
"892","446",2,6289,"Male","Age: 35–44","Education: Graduate school",0,0,5,5,5,1,9,1,14456,7109,146,82,353,5,2,0,0.0609756097560976,38.9333562349708,0,5.88888888888889,3,NA,1,"More News - Experiment","Anti",4.30487804878049,0.024390243902439,6,6,6,7,7,6,5,6,6,7,100,NA,NA,48,96,86,89,95,100,2,6,6,6,7,1,NA,NA,4,2,4,4,4,1,7,7,7,1,1,0,0,0,0,0,2,2,2,1,7,7,7,7,5.75,6.25,NA,96,96.1666666666667,NA,2,35.0833333333333,6.625,7,7,7,6,6,6.6,1.75,7,4,5,4,4,3,4,3,1,0,1,1,2,1,0,1,0,0,0,0,0,4,NA,7,NA,3,2,2,3,2,6,2.5,4,4,2,1,2,2,60,75,25,79.1666666666667,87.5,96.1666666666667,65.0316455696203,93.75,100,29.1666666666667,100,31.4285714285714,36.1111111111111,33.2156056584242,0.653435765999768
"893","447",1,6287,"Female","Age: 35–44","Education: Less than high school",0,0,6,4,5,1,5,1,22616,9040,18,18,420,5,20,1,0.277777777777778,37.8466353677621,0.0555555555555556,4.22222222222222,4,NA,1,"More News - Experiment","Anti",23.3333333333333,1.11111111111111,3,7,7,6,5,4,7,7,5,4,94,NA,NA,NA,58,83,64,95,76,7,6,NA,NA,6,5,NA,NA,NA,5,4,4,5,4,2,6,1,2,2,NA,NA,NA,NA,NA,6,6,6,6,3,7,7,7,5.75,5.75,NA,58,77.1666666666667,NA,5,34.4166666666667,6.5,2,6,1,5,5,3.8,6,6,4.2,7,6,6,1,1,2,1,0,1,0,3,1,0,0,0,1,1,0,0,NA,NA,6,NA,3.6,6,4,3,2,3,2.33333333333333,2,2,3,2,3,2,63.3333333333333,50,37.5,79.1666666666667,79.1666666666667,77.1666666666667,63.7658227848101,91.6666666666667,53.3333333333333,100,83.3333333333333,40,33.3333333333333,72.0156982140122,20.261669050654
"894","447",2,6287,"Female","Age: 35–44","Education: Less than high school",0,0,6,4,5,1,5,1,22616,9040,18,18,420,5,20,1,0.277777777777778,37.8466353677621,0.0555555555555556,4.22222222222222,4,NA,1,"More News - Experiment","Anti",23.3333333333333,1.11111111111111,6,3,7,7,6,6,4,7,7,6,97,NA,NA,NA,59,17,38,95,32,7,7,5,6,7,6,NA,NA,NA,6,6,7,6,6,7,7,7,2,3,0,0,0,0,0,6,6,5,5,7,7,7,7,6,5.75,NA,59,67.1666666666667,NA,6,36.4166666666667,6.625,7,7,7,5,4,6,5.5,7,4.2,7,6,6,1,1,2,1,0,1,0,3,1,0,0,0,1,1,0,0,NA,NA,6,NA,3.6,6,4,3,2,3,2.33333333333333,2,2,3,2,3,2,63.3333333333333,50,37.5,83.3333333333333,79.1666666666667,67.1666666666667,67.5632911392405,93.75,90,91.6666666666667,100,40,33.3333333333333,72.0156982140122,20.261669050654
"895","448",1,6283,"Male","Age: 18–24","Education: High school",3,2,5,5,9,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,4,NA,1,"More News - Experiment","Anti",NA,NA,6,7,4,5,7,7,7,5,4,7,69,NA,NA,44,44,57,77,50,50,5,6,NA,NA,4,5,NA,NA,4,4,3,4,6,6,4,4,4,4,4,NA,NA,NA,NA,NA,3,3,4,2,5,5,7,4,5.75,5.5,NA,44,57.1666666666667,NA,4,25.9166666666667,5,4,4,4,3,3,3.6,3,5.25,4,5,4,3,4,4,3,1,1,1,0,3,1,0,0,1,1,0,0,0,4,NA,4,NA,2.4,2,1,1,2,6,4,5,5,3,4,4,3,60,75,37.5,79.1666666666667,75,57.1666666666667,47.626582278481,66.6666666666667,50,50,70.8333333333333,22.8571428571429,61.1111111111111,NA,NA
"896","448",2,6283,"Male","Age: 18–24","Education: High school",3,2,5,5,9,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,4,NA,1,"More News - Experiment","Anti",NA,NA,7,7,5,5,7,7,7,4,5,7,81,NA,NA,33,60,65,81,50,50,4,6,4,4,4,4,NA,NA,5,4,3,5,5,5,4,4,3,3,2,0,0,0,0,0,3,2,3,3,5,5,6,5,5.75,6,NA,60,67.5,NA,4,29.8333333333333,4.75,4,4,3,4,5,4,2.75,5.25,4,5,4,3,4,4,3,1,1,1,0,3,1,0,0,1,1,0,0,0,4,NA,4,NA,2.4,2,1,1,2,6,4,5,5,3,4,4,3,60,75,37.5,79.1666666666667,83.3333333333333,67.5,55.0632911392405,62.5,56.6666666666667,45.8333333333333,70.8333333333333,22.8571428571429,61.1111111111111,NA,NA
"897","449",1,6282,"Female","Age: 25–34","Education: Bachelor degree",10,10,10,10,1,5,1,5,70146,20612,91,60,507,94,12,8,1.56666666666667,38.7577464788732,0.133333333333333,6.44444444444444,6,1,NA,"More News - Control","Pro",8.45,0.2,4,5,7,5,6,6,6,6,7,7,100,NA,100,100,NA,100,100,100,100,7,7,NA,NA,7,7,NA,7,7,NA,7,7,7,7,NA,NA,NA,NA,NA,7,6,4,6,5,0,2,1,2,7,5,3,4,6.25,5.25,100,100,100,7,7,22.5,7,7,6,4,1,2,4,1.25,4.75,3.2,6,0,7,1,2,1,1,0,0,0,3,1,1,0,0,0,0,0,1,7,NA,NA,7,5.8,7,7,7,8,0,2.83333333333333,4,4,0,3,3,3,46.6666666666667,25,37.5,87.5,70.8333333333333,100,41.1392405063291,100,56.6666666666667,20.8333333333333,62.5,71.4285714285714,41.6666666666667,47.9230679925068,4.94388094703572
"898","449",2,6282,"Female","Age: 25–34","Education: Bachelor degree",10,10,10,10,1,5,1,5,70146,20612,91,60,507,94,12,8,1.56666666666667,38.7577464788732,0.133333333333333,6.44444444444444,6,1,NA,"More News - Control","Pro",8.45,0.2,7,5,6,6,4,6,7,7,7,6,99,NA,98,97,NA,99,99,100,99,6,6,6,6,6,7,NA,7,7,NA,7,7,7,7,0,0,0,0,0,5,5,7,7,6,0,1,0,0,7,6,5,4,6.75,6,98,97,98.25,7,7,22.3333333333333,6.5,5,5,7,0,1,3.6,0.25,5.5,3.2,6,0,7,1,2,1,1,0,0,0,3,1,1,0,0,0,0,0,1,7,NA,NA,7,5.8,7,7,7,8,0,2.83333333333333,4,4,0,3,3,3,46.6666666666667,25,37.5,95.8333333333333,83.3333333333333,98.25,40.8227848101266,91.6666666666667,50,4.16666666666667,75,71.4285714285714,41.6666666666667,47.9230679925068,4.94388094703572
