"","person_id","sex","age","edu","party","ideo","approve_trump","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_w2","att_imp_gun_w1","att_imp_immigrant_w1","att_imp_climate_w1","att_imp_trump_w1","att_imp_econ_w1","att_imp_gun_w2","att_imp_immigrant_w2","att_imp_climate_w2","att_imp_trump_w2","att_imp_econ_w2","att_str_gun_w1","att_str_immigrant_w1","att_str_climate_w1","att_str_trump_w1","att_str_econ_w1","att_str_gun_w2","att_str_immigrant_w2","att_str_climate_w2","att_str_trump_w2","att_str_econ_w2","ft_dem_w1","ft_rep_w1","ft_lib_w1","ft_cons_w1","ft_gun_w1","ft_immigrant_w1","ft_climate_w1","ft_econ_w1","ft_dem_w2","ft_rep_w2","ft_lib_w2","ft_cons_w2","ft_gun_w2","ft_immigrant_w2","ft_climate_w2","ft_econ_w2","stupid_party_opp_w1","stupid_ind_dem_w1","stupid_ideo_opp_w1","stupid_ind_cons_w1","stupid_gun_w1","stupid_immigrant_w1","stupid_climate_w1","stupid_econ_w1","stupid_party_opp_w2","stupid_ideo_opp_w2","stupid_gun_w2","stupid_immigrant_w2","stupid_climate_w2","stupid_econ_w2","under_party_opp_w1","under_ideo_opp_w1","under_gun_w1","under_immigrant_w1","under_climate_w1","under_econ_w1","under_party_opp_w2","under_ideo_opp_w2","under_gun_w2","under_immigrant_w2","under_climate_w2","under_econ_w2","malvol_1_w1","malvol_2_w1","malvol_3_w1","malvol_4_w1","malvol_5_w1","malvol_1_w2","malvol_2_w2","malvol_3_w2","malvol_4_w2","malvol_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition","party_bin","news","news_like","know_w2","know_fac_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_party_op_w1","stupid_ideo_op_w1","stupid_w1","stupid_party_op_w2","stupid_ideo_op_w2","stupid_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"405",735,"Female","Age: 35–44","Education: Bachelor",3,3,1,4,5,2,5,5,0,1,1,1,1,5,4,6,7,7,3,3,5,4,5,5,6,5,7,4,4,3,6,6,4,23,58,31,47,60,87,50,45,26,98,33,73,88,72,98,51,3,NA,1,NA,NA,NA,NA,3,1,1,1,1,1,1,3,6,5,3,5,4,6,6,2,5,3,4,2,3,2,4,5,1,1,1,3,6,2,1,1,1,1,0,0,1,3,2,4,5,3,3,6,3,1,2,1,1,7,2,2,2,2,4,3,12014,7639,80,78,198,8,7,12,0.102564102564103,63.665811965812,0.153846153846154,2.88888888888889,3,"No News - Experiment","Democrat",2.53846153846154,0.0897435897435897,4.2,3,5,4.25,5.5,4,58,47,41.625,98,73,62.3125,3,3,2.8125,6,6,4.125,3,3,2.5,1,1,1,3.2,2.4,1.25,0.5,3.5,3.75,2.5,2.4
"406",598,"Male","Age: 18–24","Education: Junior college",5,6,2,3,1,5,3,3,0,0,0,0,3,6,5,5,3,3,5,2,9,4,8,6,5,6,5,3,6,4,6,4,5,29,29,27,36,38,42,44,16,31,28,50,28,41,43,48,2,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,4,6,5,3,3,4,4,3,5,4,4,4,1,1,1,1,3,1,1,1,1,1,1,1,0,4,3,3,2,2,5,2,7,6,2,4,6,6,4,1,1,2,6,3,5,2,2,3,4,28830,8530,81,76,474,0,100,23,0,62.4397660818714,0.302631578947368,4,5,"No News - Control","Republican",6.23684210526316,1.31578947368421,3,0,5,5.25,4.75,6,29,27,23,31,50,28.875,4,4,3.1875,4,4,3.3125,1,1,1,1,1,1,1.4,1,1.5,2.5,5,4.5,3.16666666666667,2.8
"407",208,"Female","Age: 55+","Education: Graduate school",5,8,5,6,5,5,4,6,0,0,0,1,1,7,7,6,6,6,9,9,4,9,9,6,7,6,6,5,7,7,7,7,7,97,44,98,35,73,98,36,53,100,17,100,18,100,100,100,100,7,3,7,NA,NA,NA,NA,5,4,4,7,7,6,4,1,2,6,2,4,5,6,1,1,1,1,1,6,6,7,6,4,7,7,7,6,6,4,5,5,5,0,0,0,0,1,2,2,3,6,7,7,7,1,1,1,1,7,4,7,2,5,4,3,5755,2968,88,37,324,0,0,5,0,63.7555555555556,0.135135135135135,3.66666666666667,5,"No News - Experiment","Republican",8.75675675675676,0,5.2,1,6,7,6.5,7.75,97,98,65.25,100,100,75.25,1,1,1.8125,6,6,3.5,7,7,5,4,4,3.75,5.8,6.6,4.75,0,2,6.75,4.16666666666667,2.2
"408",206,"Female","Age: 55+","Education: Junior college",7,10,7,5,3,1,2,4,0,0,0,0,2,7,7,4,7,7,2,3,4,3,3,7,7,4,7,7,4,3,2,6,3,75,13,89,16,79,78,64,86,28,59,33,71,47,48,49,49,4,NA,7,NA,NA,5,NA,NA,1,1,1,1,1,1,4,1,4,4,4,1,4,4,4,4,5,5,7,7,7,6,6,2,2,2,2,3,0,0,0,0,1,2,2,2,4,4,7,5,5,2,6,5,1,4,1,1,7,1,1,1,0,0,2,27646,16340,82,80,624,0,4,142,0,63.7055555555556,1.775,4.55555555555556,5,"No News - Experiment","Republican",7.8,0.05,3,0,6.25,3,6.25,3,75,89,60.4375,28,33,27.5625,4,4,3.0625,4,4,3.375,4,4,3.5,1,1,1,6.6,2.2,0,1.75,5,4.5,0.833333333333333,2.8
"409",507,"Female","Age: 18–24","Education: Bachelor",4,4,1,5,6,5,6,6,0,0,0,0,1,6,7,6,6,7,9,9,9,9,9,6,6,6,6,6,7,7,7,7,7,22,37,34,42,31,40,35,45,88,21,94,28,87,88,92,88,2,1,2,6,NA,NA,NA,2,6,7,7,5,7,5,6,6,6,7,6,6,4,5,6,6,5,5,6,6,5,1,0,7,6,7,6,6,1,2,1,1,0,0,0,0,3,4,6,5,6,6,7,7,1,2,1,1,1,1,1,3,3,3,3,25918,13819,81,73,476,1,8,13,0.0136986301369863,63.6459665144597,0.178082191780822,3.77777777777778,5,"No News - Control","Democrat",6.52054794520548,0.10958904109589,5.6,0,6,7,6.5,9,37,42,29.4375,21,28,34.6875,6,6,4.8125,4,4,3.625,2,2,1.75,6,6,4.75,3.6,6.4,1.25,0,4.5,6.5,2.33333333333333,1.2
"410",430,"Male","Age: 35–44","Education: Bachelor",6,8,7,4,3,4,3,0,0,0,0,1,1,4,6,2,6,7,4,4,4,4,4,4,6,3,6,7,1,1,1,1,1,51,9,36,17,85,92,88,60,100,100,100,100,100,100,100,100,4,NA,4,NA,NA,4,6,NA,1,1,1,1,1,1,4,4,1,1,2,4,2,2,2,2,2,2,6,7,7,6,5,4,4,4,3,3,2,4,5,3,3,3,3,3,4,2,4,3,4,4,4,4,1,1,8,4,0,7,7,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44444444444444,6,"No News - Experiment","Republican",NA,NA,2.8,1,5,1,4.75,4,51,36,42.3125,100,100,75.25,4,4,2.75,2,2,1.75,4,4,3.5,1,1,1,6.2,3.6,3.5,3,3.25,4,6.33333333333333,2.8
"411",201,"Male","Age: 55+","Education: Junior college",2,2,1,5,2,4,3,3,1,1,0,0,0,5,4,7,4,4,5,5,5,8,5,4,5,6,6,3,5,5,5,6,5,24,74,27,50,48,50,83,49,59,36,52,28,54,52,47,48,2,NA,2,NA,2,NA,NA,NA,5,5,6,6,6,5,4,4,4,4,1,4,5,6,6,6,5,5,2,2,2,1,2,5,4,5,4,2,2,2,0,3,1,4,4,4,2,2,5,7,5,2,5,5,3,2,1,1,7,1,2,1,1,2,2,57931,27578,83,67,583,3,72,1030,0.0447761194029851,62.680928689884,15.3731343283582,4.11111111111111,3,"No News - Experiment","Democrat",8.70149253731343,1.07462686567164,3.4,2,4.5,5,5,5,74,50,45.625,36,28,28.8125,4,4,3.0625,5,5,4.125,2,2,1.75,5,5,4.1875,1.8,4,1.75,3.25,4,4.25,1.5,2.8
"412",798,"Male","Age: 18–24","Education: High school",5,7,3,5,6,5,5,6,1,0,1,1,4,1,4,6,2,5,5,9,9,9,5,7,6,3,5,5,6,7,7,7,6,41,20,58,27,96,78,54,75,5,96,9,97,85,93,95,98,7,1,5,1,5,6,NA,NA,5,5,5,5,5,5,4,5,5,1,5,6,1,1,1,1,1,1,5,3,1,5,5,7,7,7,6,6,2,1,1,3,1,1,1,1,7,5,6,7,5,5,5,4,3,2,1,1,7,1,1,2,1,0,2,4800,2663,68,62,153,0,3,11,0,63.7071684587814,0.17741935483871,4.66666666666667,3,"No News - Experiment","Republican",2.46774193548387,0.0483870967741935,5.4,3,5.25,6.5,4,7,41,58,43.9375,5,9,26.9375,4,4,3.3125,1,1,1,7,7,5.125,5,5,4,3.8,6.6,1.75,1,6.25,4.75,1.16666666666667,2.8
"413",542,"Male","Age: 35–44","Education: Bachelor",1,2,1,2,4,2,3,5,0,0,0,0,0,7,3,7,7,4,9,3,5,3,5,7,5,7,7,5,7,4,4,3,3,15,85,20,60,50,75,100,35,35,60,36,56,95,63,79,49,4,NA,2,NA,NA,3,NA,NA,1,1,7,3,4,1,4,5,5,3,3,6,3,3,1,3,3,4,1,2,2,2,5,2,2,2,1,5,0,0,0,2,0,2,1,1,2,1,3,6,5,3,6,2,1,1,1,1,5,2,3,4,5,5,4,143523,80012,85,85,1882,6,27,1525,0.0705882352941176,63.4379084967321,17.9411764705882,4.44444444444444,2,"No News - Experiment","Democrat",22.1411764705882,0.317647058823529,3.2,0,6,4.5,5.25,5.5,85,60,52.75,60,56,47.125,4,4,3.3125,3,3,2.4375,4,4,3,1,1,1.6875,2.4,2.4,0.5,1,3,4,3.83333333333333,1.8
"414",54,"Male","Age: 55+","Education: High school",5,10,6,5,4,6,5,5,0,1,1,0,3,5,4,5,5,7,4,1,9,9,5,4,5,6,5,7,7,1,7,3,5,45,45,60,0,40,55,40,33,35,10,40,55,90,50,95,40,4,NA,5,NA,NA,2,2,NA,1,1,2,1,5,1,5,3,4,4,4,5,3,5,1,4,1,5,5,1,5,3,5,3,2,2,2,3,1,2,1,3,4,2,5,4,6,4,6,7,2,6,5,6,1,2,1,2,0,1,1,2,1,1,0,12651,10171,80,80,287,0,0,0,0,63.7555555555556,0,1.44444444444444,6,"No News - Experiment","Republican",3.5875,0,5,2,5.5,5,5.25,4.75,45,60,37,35,40,36.1875,5,5,3.8125,3,3,2.4375,4,4,2.75,1,1,1.3125,3.8,2.4,1.75,3.75,5.75,4.75,1,1.2
"415",852,"Male","Age: 55+","Education: Graduate school",2,4,1,4,3,4,3,3,0,0,0,1,4,5,2,7,7,4,2,5,1,8,8,5,4,7,7,5,7,7,7,7,7,30,99,42,52,99,38,100,45,65,42,65,32,65,65,65,66,7,3,3,2,NA,2,NA,NA,2,2,2,2,2,2,2,5,4,6,2,4,3,3,3,3,2,3,4,4,4,6,6,5,5,5,4,4,0,0,0,0,2,2,2,2,3,2,2,3,4,4,4,4,1,2,1,1,5,1,2,2,3,2,2,54683,29559,85,85,999,10,1535,201,0.117647058823529,45.6967320261438,2.36470588235294,1.33333333333333,3,"No News - Experiment","Democrat",11.7529411764706,18.0588235294118,3.4,1,5.25,7,4.5,4,99,52,55.625,42,32,35.0625,2,2,2.25,3,3,2.4375,7,7,4.25,2,2,1.75,4.8,4.6,0,2,2.5,4,2,2
"416",386,"Male","Age: 45–54","Education: Graduate school",6,7,3,6,6,5,6,6,0,0,1,1,1,2,3,4,4,5,9,4,8,9,5,4,2,6,4,5,7,5,7,7,4,32,17,42,15,52,38,32,46,29,79,25,79,100,85,94,50,1,NA,1,NA,NA,NA,1,1,3,3,7,5,7,3,5,5,5,3,3,6,3,4,1,2,2,4,1,1,1,0,2,2,2,2,4,6,4,2,2,4,0,0,0,0,5,3,6,7,4,4,6,6,2,2,1,2,5,4,4,2,2,2,3,24717,13683,82,79,553,0,5,122,0,63.6922644163151,1.54430379746835,2.22222222222222,3,"No News - Experiment","Republican",7,0.0632911392405063,5.8,2,4.25,5.75,3.5,6.5,32,42,29.25,29,25,34.3125,5,5,3.8125,3,3,2.3125,1,1,1,3,3,3.125,1,3.2,3,0,5.25,5,2.83333333333333,2.4
"417",315,"Female","Age: 18–24","Education: High school",7,10,7,7,0,7,6,6,0,0,0,1,3,7,7,1,7,7,9,9,9,1,9,7,7,1,7,4,7,7,7,7,7,100,0,100,100,100,100,100,100,4,97,0,98,97,99,95,98,7,NA,7,NA,7,NA,NA,NA,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,6,6,7,7,7,6,6,0,0,0,0,6,6,6,6,6,7,7,7,1,1,6,6,1,3,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11111111111111,7,"No News - Experiment","Republican",NA,NA,5.2,1,4.75,7,5.5,9,100,100,75.25,4,0,25.5625,1,1,1,1,1,1,7,7,5.5,7,7,5.5,6.6,6.6,0,6,6.75,3.5,0.333333333333333,1.4
"418",497,"Male","Age: 25–34","Education: Bachelor",2,0,1,2,0,1,3,1,0,0,0,0,1,3,2,4,3,6,2,2,3,2,2,3,2,2,5,3,3,2,2,2,1,22,70,20,79,49,46,63,45,98,98,88,99,97,92,99,98,1,NA,1,NA,1,NA,NA,1,3,4,2,4,5,3,4,3,4,5,4,5,1,4,3,3,1,4,4,3,2,3,6,2,2,2,3,5,1,2,2,3,1,1,1,3,3,2,5,4,5,6,6,6,1,2,1,1,7,4,1,4,5,5,5,12311,2598,61,49,156,0,0,0,0,63.7555555555556,0,1.22222222222222,2,"No News - Experiment","Democrat",3.18367346938776,0,1.4,0,2.5,2,3.75,2.25,70,79,50.1875,98,99,73.625,4,4,3.375,1,1,1.4375,1,1,1,3,3,2.625,3.6,2.8,2,1.5,3.5,5.75,4,2.4
"419",278,"Male","Age: 25–34","Education: Graduate school",7,9,7,4,2,2,3,2,0,0,1,0,1,6,7,7,6,7,9,8,5,8,5,6,7,6,7,6,6,6,4,5,5,80,39,86,12,74,76,84,84,1,6,1,0,4,5,9,21,7,NA,7,NA,NA,NA,NA,6,1,1,1,1,1,1,7,6,6,7,6,7,4,5,3,5,5,6,7,7,7,6,6,4,7,5,5,6,0,0,0,0,0,0,0,0,4,4,4,4,4,1,7,4,1,1,1,1,5,4,4,4,6,5,5,20817,10643,80,53,432,0,0,67,0,63.7555555555556,1.26415094339623,4.33333333333333,6,"No News - Experiment","Republican",8.15094339622642,0,2.6,1,6.25,5.25,6.75,6.75,80,86,61.625,1,1,3.1875,7,7,5.375,4,4,3.4375,7,7,5.25,1,1,1,6.6,5.4,0,0,4,4,4.66666666666667,1.8
"420",388,"Male","Age: 35–44","Education: Junior college",5,5,4,3,3,4,3,3,0,0,1,1,1,4,4,4,4,4,9,9,9,5,8,4,4,4,4,4,7,4,7,6,5,100,100,100,100,100,100,100,100,4,15,1,40,100,35,100,7,4,NA,4,4,NA,4,NA,NA,1,2,7,2,7,1,4,4,4,4,4,4,6,6,1,6,1,6,4,4,4,3,3,2,2,1,1,3,3,3,3,3,0,4,1,2,4,4,4,4,5,6,6,5,3,1,1,1,7,1,6,1,4,5,3,22301,10791,63,48,289,1,12,4,0.0208333333333333,63.5055555555556,0.0833333333333333,1.11111111111111,5,"No News - Experiment","Republican",6.02083333333333,0.25,3.2,2,4,5.75,4,8.75,100,100,75.25,4,1,16.625,4,4,3.25,6,6,4.125,4,4,3.25,1,1,1.8125,3.6,1.8,3,1.75,4,5.5,3.33333333333333,2.6
"421",245,"Female","Age: 25–34","Education: Junior college",5,9,6,6,6,6,5,5,0,0,1,1,4,5,6,6,6,5,8,5,9,9,8,5,5,6,5,6,7,7,7,7,7,61,40,59,33,56,61,40,65,20,88,8,77,87,99,99,79,2,NA,2,NA,NA,3,3,NA,5,4,6,6,6,5,4,5,5,6,6,6,2,3,3,2,2,2,4,5,6,2,3,5,5,5,4,4,0,1,1,0,3,4,3,3,2,1,4,4,4,3,3,4,1,1,1,1,0,1,2,0,0,2,1,59327,25150,83,83,559,0,0,0,0,63.7555555555556,0,1.88888888888889,4,"No News - Control","Republican",6.73493975903614,0,5.6,2,5.5,7,5.5,7.5,61,59,44.125,20,8,30,4,4,3.6875,2,2,1.8125,2,2,2,5,5,4.1875,4,4.6,0.5,3.25,2.75,3.5,1,0.8
"422",457,"Male","Age: 35–44","Education: Graduate school",1,0,1,1,0,1,0,0,0,0,0,0,0,5,7,7,6,7,4,4,8,2,4,5,7,7,7,7,4,2,6,2,3,16,98,9,96,97,97,95,96,36,51,48,48,100,89,100,82,6,NA,6,NA,NA,6,7,NA,2,2,5,3,7,3,2,1,3,1,1,2,4,4,2,2,1,3,7,7,7,6,6,2,1,2,3,4,1,1,1,1,0,0,0,0,4,4,4,4,2,2,5,6,1,1,1,1,7,1,1,2,3,5,1,120,63,1,1,11,0,0,0,0,63.7555555555556,0,1.77777777777778,1,"No News - Experiment","Democrat",11,0,0.4,0,6.5,3.75,6.5,5,98,96,72.8125,51,48,48.1875,2,2,1.6875,4,4,2.75,6,6,4.875,2,2,2.375,6.6,2.4,1,0,4,3.75,2.16666666666667,2.2
"423",810,"Male","Age: 18–24","Education: High school",2,3,3,3,1,1,3,1,0,0,0,1,1,5,6,4,4,6,4,2,1,4,2,7,5,4,3,4,4,1,1,4,1,31,50,31,50,94,69,58,56,85,36,85,85,55,70,83,60,2,NA,2,NA,NA,NA,5,2,2,3,2,2,1,1,5,5,2,3,3,4,2,2,3,3,3,3,2,2,2,2,3,1,1,1,2,4,1,1,0,0,2,2,2,5,5,3,5,2,4,5,5,5,5,1,1,1,6,2,3,2,2,1,3,28070,13210,83,63,670,1,3,41,0.0158730158730159,63.7079365079366,0.650793650793651,1.66666666666667,3,"No News - Control","Democrat",10.6349206349206,0.0476190476190476,1.8,1,5,1.75,5.25,2.25,50,50,42.5625,36,85,47.25,5,5,3.5,2,2,2,2,2,2.125,2,2,1.625,2.2,1.8,0.5,2.75,3.75,4.75,2.16666666666667,2.8
"424",800,"Male","Age: 18–24","Education: Bachelor",6,4,3,5,2,2,5,5,0,0,0,1,3,7,1,7,1,5,9,8,9,9,5,7,1,7,1,5,7,6,7,7,5,60,40,40,60,100,50,100,80,8,85,20,90,98,85,96,48,1,1,1,NA,NA,NA,7,4,6,6,7,5,7,4,4,4,1,4,1,3,2,2,1,2,1,3,5,1,1,1,3,1,1,1,4,2,5,5,5,5,2,4,2,4,7,5,6,5,7,5,7,7,1,2,1,2,7,1,1,1,0,1,0,17369,13524,82,82,457,1,37,39,0.0121951219512195,63.3043360433605,0.475609756097561,3.22222222222222,4,"No News - Experiment","Republican",5.57317073170732,0.451219512195122,3.8,1,5,6.25,5,7.75,60,40,45.875,8,20,27.6875,4,4,2.8125,2,2,1.6875,1,1,2.125,6,6,4.6875,2.2,1.8,5,3,5.75,6.5,0.666666666666667,2.6
"425",1,"Female","Age: 45–54","Education: Junior college",7,10,7,4,3,4,3,3,0,0,0,1,0,5,4,1,6,6,9,9,9,9,9,6,5,7,7,6,4,4,4,4,4,58,43,68,26,67,57,57,55,50,50,49,48,49,95,49,48,4,NA,4,NA,NA,4,4,NA,2,2,2,2,2,2,3,3,2,3,2,3,4,4,4,4,4,4,6,6,5,5,5,4,4,4,3,3,3,3,3,4,0,0,0,0,4,4,4,4,4,4,4,4,1,3,1,1,5,1,1,0,0,0,0,1393,713,82,3,89,0,0,2,0,63.7555555555556,0.666666666666667,1.55555555555556,4,"No News - Control","Republican",29.6666666666667,0,3.4,1,6,4,4,9,58,68,46.5,50,49,40.0625,3,3,2.375,4,4,3.25,4,4,3.25,2,2,1.75,5.4,3.6,3.25,0,4,4,0.333333333333333,2.2
"426",361,"Female","Age: 25–34","Education: Graduate school",3,3,1,4,2,1,2,2,0,1,0,1,1,6,4,6,5,6,9,3,4,4,4,7,4,6,7,5,7,4,4,7,4,30,55,14,62,94,58,97,59,3,91,6,86,75,53,48,63,3,NA,3,NA,5,4,NA,NA,4,4,5,6,4,4,4,5,1,4,1,5,2,3,3,3,3,3,5,6,5,5,6,6,7,6,5,5,2,0,0,0,2,2,2,4,5,2,6,6,4,5,6,6,1,2,1,1,7,3,1,4,3,4,4,12424,6270,81,65,224,0,1,8,0,63.740170940171,0.123076923076923,4.77777777777778,3,"No News - Experiment","Democrat",3.44615384615385,0.0153846153846154,2.2,2,5.5,4.75,5.5,5,55,62,48.75,91,86,59.4375,4,4,2.9375,2,2,2,3,3,2.875,4,4,3.4375,5.4,5.8,0.5,2.5,4.75,5.25,3.16666666666667,2.4
"427",789,"Female","Age: 35–44","Education: Bachelor",1,0,1,6,6,5,5,6,0,1,1,0,1,7,7,7,7,7,4,9,5,5,8,7,7,7,7,7,4,5,6,4,4,1,99,0,99,99,98,99,94,12,69,25,81,91,67,93,57,7,NA,7,NA,NA,7,NA,NA,5,5,4,5,6,7,4,4,4,4,4,4,6,5,5,4,5,6,7,7,7,0,0,2,3,2,3,4,3,3,3,3,0,1,0,1,4,4,4,4,5,3,6,6,1,1,1,1,6,4,5,4,4,2,4,199176,79803,83,82,1239,0,0,0,0,63.7555555555556,0,7,1,"No News - Experiment","Democrat",15.109756097561,0,5.6,2,7,4.75,7,6.5,99,99,74.125,69,81,57,4,4,3.25,6,6,4.5,7,7,5.5,5,5,4.125,4.2,2.8,3,0.5,4,5,3.83333333333333,2
"428",20,"Male","Age: 25–34","Education: High school",4,3,2,4,3,4,3,3,0,0,0,0,0,4,3,3,1,3,4,4,4,4,4,3,2,2,1,2,1,1,1,1,1,89,89,80,95,99,95,96,73,0,0,0,0,0,0,0,0,4,4,4,NA,NA,NA,NA,4,4,4,4,4,4,4,4,5,5,3,2,1,4,4,4,4,4,4,1,4,2,2,3,4,4,4,3,3,2,2,1,3,3,3,3,3,5,7,6,7,4,4,4,4,1,1,1,1,0,4,4,6,6,6,3,18241,11176,74,59,475,0,11,70,0,63.5691148775895,1.1864406779661,1.44444444444444,3,"No News - Experiment","Democrat",8.05084745762712,0.186440677966102,3.4,0,2.25,1,3.25,4,89,95,68.9375,0,0,0.25,4,4,2.9375,4,4,3.25,4,4,3.25,4,4,3.25,2.4,3.6,2,3,6.25,4,4.83333333333333,0.8
"429",725,"Male","Age: 18–24","Education: High school",4,5,1,4,4,4,2,3,0,0,1,1,1,5,4,4,6,5,4,4,4,4,4,5,4,2,7,5,4,4,4,4,4,4,7,2,0,9,5,3,0,80,80,80,80,75,85,74,80,1,1,1,1,NA,NA,NA,5,4,4,3,3,5,4,3,2,3,2,3,3,4,4,3,4,2,3,5,5,4,3,3,4,4,3,4,4,2,1,1,0,1,2,2,3,4,2,5,4,6,5,5,4,2,2,1,1,4,1,2,3,3,3,3,6059,4912,25,24,153,0,0,0,0,63.7555555555556,0,0.666666666666667,4,"No News - Control","Democrat",6.375,0,3.4,2,4,4,4.5,4,7,0,3.0625,80,80,59.875,3,3,2.4375,4,4,3,1,1,2,4,4,3.1875,4,3.8,1,2,3.75,5,2.5,2
"430",263,"Male","Age: 25–34","Education: Bachelor",4,5,1,6,5,5,5,5,0,0,1,0,2,7,5,7,5,7,8,5,8,8,5,7,5,7,5,6,6,5,6,7,5,0,0,0,0,100,0,100,0,23,85,26,79,63,46,81,66,1,1,5,1,NA,NA,7,NA,6,2,5,4,6,4,6,6,1,5,1,6,2,5,3,4,2,4,1,1,1,0,3,5,5,4,4,5,5,2,0,0,1,0,0,1,7,4,5,5,5,5,5,4,1,1,1,1,5,2,5,2,2,1,3,29622,24441,83,82,364,6,31,582,0.0731707317073171,63.3775067750678,7.09756097560976,3.55555555555556,4,"No News - Experiment","Democrat",4.4390243902439,0.378048780487805,5.2,1,6.25,5.5,6.5,6.5,0,0,12.75,85,79,57.25,6,6,4.0625,2,2,2.0625,1,1,2.5,6,6,4.4375,1.2,4.6,1.75,0.5,5.25,4.75,2.5,1.8
